date,ticker,open,high,low,close,volume
2021-09-02,AAPL,354.47,358.69,346.7,352.49,35947137
2021-09-03,AAPL,353.76,357.13,348.76,354.02,3846505
2021-09-06,AAPL,352.71,357.12,350.9,354.49,1719976
2021-09-07,AAPL,341.9,344.6,332.88,343.85,20810197
2021-09-08,AAPL,362.03,362.1,359.67,360.62,48211462
2021-09-09,AAPL,375.76,379.71,372.63,375.35,38873152
2021-09-10,AAPL,378.87,381.42,376.59,378.83,6890154
2021-09-13,AAPL,385.02,394.8,384.03,386.45,19215225
2021-09-14,AAPL,388.02,388.69,386.97,387.92,39238430
2021-09-15,AAPL,368.74,371.94,368.08,370.47,12183532
2021-09-16,AAPL,366.85,370.54,360.76,369.89,3834378
2021-09-17,AAPL,374.15,374.92,371.62,374.05,12043682
2021-09-20,AAPL,370.84,376.19,368.77,371.43,29336621
2021-09-21,AAPL,373.34,378.89,367.45,374.04,34032384
2021-09-22,AAPL,365.84,369.02,364.14,368.16,24029425
2021-09-23,AAPL,371.92,375.97,370.19,370.77,47938771
2021-09-24,AAPL,359.37,366.64,359.01,359.04,4735721
2021-09-27,AAPL,364.13,373.25,357.23,365.26,22207984
2021-09-28,AAPL,354.56,356.56,352.48,355.04,48070721
2021-09-29,AAPL,356.15,357.66,349.81,355.56,30084485
2021-09-30,AAPL,355.9,358.6,355.83,357.08,38108200
2021-10-01,AAPL,354.44,360.08,351.49,356.66,32390143
2021-10-04,AAPL,350.84,356.04,348.77,350.01,25445887
2021-10-05,AAPL,354.15,356.74,349.65,354.52,11881717
2021-10-06,AAPL,360.13,362.65,359.18,360.95,22006399
2021-10-07,AAPL,360.11,363.86,358.89,360.99,15155362
2021-10-08,AAPL,366.21,368.92,361.37,366.54,20230451
2021-10-11,AAPL,368.82,369.19,366.37,368.54,18498936
2021-10-12,AAPL,365.11,372.31,360.43,363.68,33174922
2021-10-13,AAPL,357.62,364.17,357.5,358.69,2907568
2021-10-14,AAPL,357.17,357.55,353.87,355.95,22394095
2021-10-15,AAPL,364.78,367.72,356.59,360.04,18299469
2021-10-18,AAPL,360.51,360.97,353.44,358.86,25379452
2021-10-19,AAPL,359.57,363.97,355.88,361.97,42896479
2021-10-20,AAPL,343.64,345.14,341.91,343.3,17277360
2021-10-21,AAPL,351.89,355.24,349.11,350.59,43918271
2021-10-22,AAPL,338.84,340.55,338.02,338.3,7265473
2021-10-25,AAPL,338.75,345.65,335.28,343.14,15893183
2021-10-26,AAPL,345.97,350.29,344.37,347.97,21708830
2021-10-27,AAPL,338.71,343.69,336.75,340.75,9899084
2021-10-28,AAPL,345.83,348.33,340.91,346.26,29941253
2021-10-29,AAPL,342.68,348.86,340.98,342.29,9198743
2021-11-01,AAPL,347.75,350.01,340.13,345.33,15531435
2021-11-02,AAPL,353.61,353.73,348.83,352.2,25935637
2021-11-03,AAPL,356.32,358.56,353.16,356.65,36002005
2021-11-04,AAPL,362.51,366.59,359.16,362.65,43222854
2021-11-05,AAPL,367.78,370.98,363.73,368.92,17444912
2021-11-08,AAPL,378.67,381.07,376.58,376.91,25316678
2021-11-09,AAPL,368.15,371.43,365.03,368.87,19833396
2021-11-10,AAPL,369.44,372.3,364.92,368.61,41039278
2021-11-11,AAPL,372.57,372.6,370.02,372.48,36204243
2021-11-12,AAPL,371.39,372.3,365.75,370.9,20431130
2021-11-15,AAPL,365.94,370.08,364.51,367.53,33962446
2021-11-16,AAPL,364.34,368.39,355.92,362.94,41808688
2021-11-17,AAPL,360.7,367.11,358.97,360.44,16032053
2021-11-18,AAPL,366.83,374.13,363.64,369.63,20821841
2021-11-19,AAPL,362.73,369.94,358.25,365.85,3772697
2021-11-22,AAPL,369.71,375.13,365.47,370.0,31981825
2021-11-23,AAPL,365.08,369.04,364.13,367.52,14614786
2021-11-24,AAPL,360.94,368.81,360.66,363.97,48563150
2021-11-25,AAPL,360.8,365.71,357.07,362.48,21713703
2021-11-26,AAPL,351.68,357.56,349.35,354.63,24668945
2021-11-29,AAPL,346.52,348.99,346.28,348.27,30578222
2021-11-30,AAPL,348.18,348.87,345.03,347.86,31558790
2021-12-01,AAPL,340.4,343.16,335.1,338.99,35624863
2021-12-02,AAPL,330.0,332.17,323.44,328.48,43438686
2021-12-03,AAPL,332.84,334.14,327.86,332.27,35355840
2021-12-06,AAPL,329.46,329.6,325.85,326.69,13401975
2021-12-07,AAPL,330.49,334.31,329.38,330.59,10238489
2021-12-08,AAPL,324.81,326.07,324.2,325.04,22267027
2021-12-09,AAPL,319.78,328.01,315.36,322.37,32246724
2021-12-10,AAPL,326.14,328.91,324.29,327.73,1673532
2021-12-13,AAPL,321.64,325.72,318.97,322.76,4063788
2021-12-14,AAPL,333.42,339.32,330.1,333.93,4976309
2021-12-15,AAPL,338.23,338.48,334.92,337.43,10813818
2021-12-16,AAPL,348.35,348.88,341.22,347.16,4354477
2021-12-17,AAPL,351.71,355.86,343.4,352.08,14173822
2021-12-20,AAPL,357.48,361.93,355.19,357.96,23262925
2021-12-21,AAPL,349.77,351.89,342.57,348.56,22684730
2021-12-22,AAPL,352.81,354.5,346.23,352.49,2073753
2021-12-23,AAPL,349.45,352.89,347.04,352.84,46428420
2021-12-24,AAPL,354.13,361.0,350.52,354.8,13751593
2021-12-27,AAPL,352.5,355.78,351.3,352.99,40892158
2021-12-28,AAPL,348.84,352.36,344.38,348.27,13247890
2021-12-29,AAPL,371.28,376.3,364.1,368.98,41599224
2021-12-30,AAPL,366.07,370.26,359.27,364.24,25776073
2021-12-31,AAPL,361.2,363.38,350.42,362.75,10499290
2022-01-03,AAPL,367.51,368.15,365.36,365.96,37669436
2022-01-04,AAPL,379.04,383.0,375.53,381.19,9783409
2022-01-05,AAPL,374.87,375.29,366.96,373.48,8906777
2022-01-06,AAPL,366.05,369.16,364.92,368.36,26442003
2022-01-07,AAPL,359.18,359.7,355.98,358.1,12475965
2022-01-10,AAPL,369.42,375.27,358.73,365.6,27504345
2022-01-11,AAPL,375.69,375.69,368.87,373.72,21185946
2022-01-12,AAPL,378.1,381.93,376.04,376.36,30676256
2022-01-13,AAPL,372.54,375.64,369.54,374.02,11106353
2022-01-14,AAPL,380.18,380.77,374.67,380.63,21544311
2022-01-17,AAPL,379.02,388.19,375.38,380.47,34742949
2022-01-18,AAPL,386.16,387.6,381.31,382.8,42322982
2022-01-19,AAPL,366.68,367.9,361.43,367.02,9988667
2022-01-20,AAPL,361.21,365.8,359.56,361.33,45186927
2022-01-21,AAPL,361.21,363.0,359.36,359.52,4261671
2022-01-24,AAPL,355.71,359.98,353.59,355.34,22240139
2022-01-25,AAPL,346.66,352.22,341.56,347.85,4366970
2022-01-26,AAPL,340.03,346.9,335.69,343.82,35729517
2022-01-27,AAPL,346.17,347.1,337.37,342.55,4256702
2022-01-28,AAPL,348.38,350.83,343.13,345.86,40347101
2022-01-31,AAPL,338.21,341.85,332.96,338.12,37370406
2022-02-01,AAPL,334.49,336.28,332.94,335.29,45503195
2022-02-02,AAPL,341.53,344.21,338.03,339.09,29361530
2022-02-03,AAPL,332.92,338.94,331.53,332.26,14276192
2022-02-04,AAPL,326.58,330.72,324.33,328.23,21817691
2022-02-07,AAPL,329.98,332.98,323.51,328.5,41269716
2022-02-08,AAPL,336.95,340.07,332.25,335.95,13939037
2022-02-09,AAPL,338.2,342.18,334.25,337.27,10355402
2022-02-10,AAPL,331.76,336.82,328.56,330.6,33436478
2022-02-11,AAPL,335.46,337.8,332.47,334.42,5330862
2022-02-14,AAPL,330.59,332.11,328.02,328.24,13719246
2022-02-15,AAPL,328.11,331.01,327.24,330.7,16828339
2022-02-16,AAPL,334.81,336.87,332.65,335.3,29258417
2022-02-17,AAPL,341.58,345.06,339.71,340.54,2098868
2022-02-18,AAPL,347.94,355.31,345.71,348.98,33062758
2022-02-21,AAPL,355.85,357.23,349.64,353.5,28606372
2022-02-22,AAPL,361.11,367.01,354.19,360.51,49543278
2022-02-23,AAPL,360.96,363.91,352.67,358.16,12214897
2022-02-24,AAPL,363.67,364.42,361.34,363.38,26856195
2022-02-25,AAPL,369.73,371.92,367.65,368.1,23283452
2022-02-28,AAPL,379.25,381.37,376.44,377.05,9200494
2022-03-01,AAPL,392.04,396.01,386.78,392.03,14489122
2022-03-02,AAPL,393.38,400.17,391.91,395.4,35551818
2022-03-03,AAPL,410.22,412.69,408.81,411.31,1938098
2022-03-04,AAPL,418.59,422.13,413.74,415.82,40337735
2022-03-07,AAPL,417.55,428.11,415.15,416.39,8530861
2022-03-08,AAPL,403.9,404.51,399.73,402.82,30049168
2022-03-09,AAPL,398.96,399.56,397.16,399.27,5143703
2022-03-10,AAPL,407.44,408.79,403.65,406.9,11350359
2022-03-11,AAPL,410.57,415.92,407.98,412.23,49864657
2022-03-14,AAPL,414.97,419.92,414.32,414.82,4057309
2022-03-15,AAPL,410.34,411.58,407.27,410.74,4480709
2022-03-16,AAPL,404.1,412.54,403.16,405.53,5947927
2022-03-17,AAPL,403.16,403.9,401.23,403.65,14640055
2022-03-18,AAPL,401.0,405.07,395.87,398.91,7354269
2022-03-21,AAPL,390.42,394.76,389.71,392.96,11314840
2022-03-22,AAPL,390.83,394.27,388.69,390.18,8591340
2022-03-23,AAPL,388.47,392.36,381.53,390.13,40386439
2022-03-24,AAPL,390.08,396.74,390.01,392.17,31575925
2022-03-25,AAPL,388.14,391.93,384.9,391.61,16016709
2022-03-28,AAPL,378.08,384.6,371.88,382.52,33693404
2022-03-29,AAPL,387.11,388.64,378.95,386.4,42165295
2022-03-30,AAPL,376.5,383.87,376.22,377.44,25135884
2022-03-31,AAPL,386.92,390.73,385.51,387.04,20933435
2022-04-01,AAPL,379.4,385.05,378.09,383.16,10624541
2022-04-04,AAPL,401.18,410.08,397.31,397.95,12261509
2022-04-05,AAPL,383.11,386.53,379.93,381.46,28972993
2022-04-06,AAPL,375.58,379.45,373.55,377.16,41459836
2022-04-07,AAPL,379.85,380.47,378.16,380.22,8007055
2022-04-08,AAPL,388.67,392.46,387.77,389.67,28282460
2022-04-11,AAPL,393.91,395.96,389.15,392.99,11804708
2022-04-12,AAPL,395.79,399.72,392.28,396.4,1032016
2022-04-13,AAPL,399.69,405.11,396.2,398.95,8450379
2022-04-14,AAPL,381.37,382.61,377.91,382.49,46116242
2022-04-15,AAPL,376.28,377.93,372.93,377.66,23848671
2022-04-18,AAPL,374.12,384.4,371.4,373.27,30248623
2022-04-19,AAPL,381.5,384.49,377.27,382.2,26018457
2022-04-20,AAPL,388.68,390.66,373.02,388.27,3461907
2022-04-21,AAPL,387.9,393.56,387.05,388.9,8873299
2022-04-22,AAPL,387.91,390.95,386.64,388.74,30807655
2022-04-25,AAPL,381.55,387.27,379.7,382.6,20212585
2022-04-26,AAPL,379.37,382.15,375.82,378.69,34192263
2022-04-27,AAPL,384.73,387.19,383.87,384.51,1938618
2022-04-28,AAPL,387.95,390.74,382.58,385.46,17909103
2022-04-29,AAPL,389.93,392.64,383.85,389.55,34246498
2022-05-02,AAPL,395.61,400.04,391.83,396.51,14799186
2022-05-03,AAPL,406.67,411.1,399.39,404.57,4868030
2022-05-04,AAPL,390.74,395.41,388.92,391.51,46838741
2022-05-05,AAPL,385.79,392.29,384.64,388.04,48435742
2022-05-06,AAPL,383.07,389.62,376.83,388.89,33433767
2022-05-09,AAPL,397.11,400.55,394.84,395.5,41052984
2022-05-10,AAPL,391.58,395.23,387.27,388.19,44882579
2022-05-11,AAPL,387.44,391.71,382.72,386.29,10339881
2022-05-12,AAPL,380.37,387.07,379.39,382.39,6874663
2022-05-13,AAPL,387.63,387.87,377.23,384.34,15697161
2022-05-16,AAPL,377.73,381.17,373.62,374.01,17853926
2022-05-17,AAPL,382.96,390.27,377.49,380.58,45020936
2022-05-18,AAPL,366.4,368.62,366.06,368.17,29266011
2022-05-19,AAPL,360.61,361.32,358.16,360.78,37204467
2022-05-20,AAPL,361.1,364.92,360.82,361.48,9453669
2022-05-23,AAPL,350.07,350.3,347.48,349.05,18028420
2022-05-24,AAPL,349.61,351.56,341.72,346.34,13390047
2022-05-25,AAPL,335.31,336.75,332.15,333.59,24390169
2022-05-26,AAPL,322.9,327.07,319.55,325.17,11243909
2022-05-27,AAPL,323.51,328.9,323.3,324.89,11840696
2022-05-30,AAPL,332.08,334.22,328.25,332.85,23497077
2022-05-31,AAPL,335.44,336.88,328.87,335.75,2600293
2022-06-01,AAPL,318.16,320.66,315.03,319.21,48586394
2022-06-02,AAPL,331.2,331.64,328.04,330.37,6701565
2022-06-03,AAPL,334.83,336.8,333.82,334.57,18378644
2022-06-06,AAPL,321.95,323.24,318.75,320.11,30979719
2022-06-07,AAPL,310.39,312.39,307.95,311.49,21245453
2022-06-08,AAPL,320.91,321.44,316.69,318.86,9907164
2022-06-09,AAPL,320.51,321.34,318.81,321.04,9241979
2022-06-10,AAPL,323.83,323.87,317.11,322.19,36842831
2022-06-13,AAPL,324.92,329.04,318.29,323.8,37867496
2022-06-14,AAPL,337.44,342.93,335.15,336.85,41399104
2022-06-15,AAPL,338.17,342.66,337.7,338.59,22133783
2022-06-16,AAPL,343.35,345.97,341.73,343.72,24717008
2022-06-17,AAPL,330.72,336.73,327.97,330.48,2924201
2022-06-20,AAPL,339.43,345.06,335.43,340.61,40466072
2022-06-21,AAPL,340.88,343.29,336.99,339.9,49526282
2022-06-22,AAPL,339.99,344.93,336.29,340.57,6898991
2022-06-23,AAPL,332.88,334.38,325.72,331.93,21442477
2022-06-24,AAPL,329.36,334.85,327.79,329.92,45000267
2022-06-27,AAPL,327.56,332.25,322.14,328.8,8987936
2022-06-28,AAPL,325.68,328.45,325.33,326.51,2930199
2022-06-29,AAPL,316.27,316.5,312.91,314.2,1553824
2022-06-30,AAPL,311.67,311.97,308.55,310.11,20486536
2022-07-01,AAPL,311.21,314.17,307.35,310.52,14303108
2022-07-04,AAPL,310.38,312.34,308.96,309.17,21879940
2022-07-05,AAPL,312.73,314.95,309.78,312.0,41047960
2022-07-06,AAPL,298.85,301.8,296.54,299.77,3513398
2022-07-07,AAPL,281.96,285.42,277.36,282.49,26967088
2022-07-08,AAPL,282.37,285.78,280.35,284.05,8541095
2022-07-11,AAPL,280.61,284.84,275.69,281.59,34305163
2022-07-12,AAPL,289.31,292.08,286.02,290.56,13731578
2022-07-13,AAPL,283.81,289.06,282.39,284.88,33946808
2022-07-14,AAPL,289.37,290.45,284.56,287.97,8659531
2022-07-15,AAPL,285.5,288.92,281.08,283.62,4980252
2022-07-18,AAPL,288.79,291.83,286.55,287.19,15182536
2022-07-19,AAPL,299.51,305.05,293.88,300.44,17183948
2022-07-20,AAPL,307.79,310.65,305.8,307.47,28253343
2022-07-21,AAPL,300.74,304.1,298.25,301.77,43412556
2022-07-22,AAPL,300.52,303.23,294.13,299.18,30554355
2022-07-25,AAPL,306.44,311.52,302.14,303.73,38660485
2022-07-26,AAPL,306.71,310.22,302.68,308.31,37606835
2022-07-27,AAPL,308.68,312.84,304.83,310.22,24447890
2022-07-28,AAPL,309.9,310.88,309.0,309.07,4998337
2022-07-29,AAPL,305.5,309.41,302.04,302.61,15500669
2022-08-01,AAPL,304.2,309.14,298.15,304.09,25513648
2022-08-02,AAPL,295.65,296.16,291.82,294.09,8020791
2022-08-03,AAPL,289.86,295.38,287.66,288.37,45112941
2022-08-04,AAPL,293.74,294.82,291.76,292.2,15495380
2022-08-05,AAPL,294.47,299.75,289.36,296.16,1795928
2022-08-08,AAPL,292.65,294.6,285.3,290.95,17793815
2022-08-09,AAPL,287.08,291.49,284.79,286.67,39211223
2022-08-10,AAPL,283.47,286.79,281.18,281.56,47923950
2022-08-11,AAPL,289.07,289.36,282.73,285.13,19618974
2022-08-12,AAPL,278.44,279.36,275.78,276.36,16431003
2022-08-15,AAPL,276.71,279.67,276.08,276.33,49782876
2022-08-16,AAPL,284.0,287.43,280.48,283.52,20732482
2022-08-17,AAPL,292.16,294.48,289.34,290.5,31987416
2022-08-18,AAPL,290.41,295.12,287.33,291.91,37920133
2022-08-19,AAPL,293.64,295.82,287.85,292.05,10145357
2022-08-22,AAPL,302.84,305.48,301.58,304.38,7151939
2022-08-23,AAPL,319.06,322.82,318.79,320.09,3794318
2022-08-24,AAPL,320.05,326.48,319.22,321.5,32250932
2022-08-25,AAPL,334.3,337.14,330.7,334.34,31068257
2022-08-26,AAPL,346.13,350.97,340.5,345.14,23842897
2022-08-29,AAPL,347.83,356.52,345.02,349.44,45655620
2022-08-30,AAPL,344.55,347.87,336.87,342.44,38056435
2022-08-31,AAPL,325.23,327.87,322.05,327.16,48496768
2022-09-01,AAPL,323.17,323.69,316.29,323.44,8934227
2022-09-02,AAPL,309.18,313.12,308.44,310.24,44280406
2022-09-05,AAPL,297.24,301.39,291.43,299.27,32763439
2022-09-06,AAPL,301.22,308.58,298.82,300.45,29505095
2022-09-07,AAPL,289.0,291.3,286.21,290.49,8970379
2022-09-08,AAPL,286.72,286.95,283.81,285.75,30166256
2022-09-09,AAPL,288.58,291.78,285.49,287.11,27473665
2022-09-12,AAPL,286.82,288.55,284.52,287.96,15519964
2022-09-13,AAPL,287.57,293.36,283.59,287.68,4950154
2022-09-14,AAPL,295.21,295.35,292.29,294.74,31874563
2022-09-15,AAPL,298.64,299.22,297.49,297.79,7092946
2022-09-16,AAPL,300.05,301.58,298.57,301.27,26297881
2022-09-19,AAPL,305.72,306.4,299.28,305.53,40674076
2022-09-20,AAPL,303.35,303.89,298.85,302.08,32553872
2022-09-21,AAPL,298.69,301.42,298.07,298.91,19777552
2022-09-22,AAPL,295.15,298.27,291.58,297.3,18302041
2022-09-23,AAPL,301.02,302.36,295.66,298.95,39435868
2022-09-26,AAPL,292.54,292.69,288.33,290.0,30649386
2022-09-27,AAPL,291.6,297.26,290.75,293.48,3919767
2022-09-28,AAPL,302.68,307.35,301.44,301.84,33659576
2022-09-29,AAPL,300.11,302.49,298.87,301.32,10912403
2022-09-30,AAPL,298.03,299.08,290.58,298.23,24681419
2022-10-03,AAPL,304.3,304.93,300.73,304.87,4040029
2022-10-04,AAPL,304.67,308.89,304.13,305.8,28335810
2022-10-05,AAPL,304.97,308.28,304.57,307.02,47352573
2022-10-06,AAPL,305.43,310.43,303.81,304.18,18548846
2022-10-07,AAPL,307.01,313.86,302.76,310.28,21128651
2022-10-10,AAPL,293.57,294.37,292.08,294.04,36704157
2022-10-11,AAPL,286.45,289.7,285.84,288.75,9772550
2022-10-12,AAPL,294.01,298.13,284.75,292.48,46199279
2022-10-13,AAPL,291.04,295.0,289.21,291.56,49633216
2022-10-14,AAPL,294.12,296.1,292.37,294.64,20567296
2022-10-17,AAPL,296.6,298.17,295.01,296.69,17375442
2022-10-18,AAPL,295.89,299.45,292.72,293.55,40404112
2022-10-19,AAPL,289.64,293.34,282.62,289.02,20734234
2022-10-20,AAPL,290.09,291.24,287.67,290.08,20404047
2022-10-21,AAPL,285.16,287.41,279.27,286.85,21501087
2022-10-24,AAPL,291.0,297.01,290.24,293.55,24115252
2022-10-25,AAPL,308.44,310.53,303.51,306.0,2234755
2022-10-26,AAPL,312.54,318.61,311.19,313.52,35052702
2022-10-27,AAPL,322.82,325.03,317.58,322.31,24920706
2022-10-28,AAPL,318.93,325.69,314.22,319.91,26171684
2022-10-31,AAPL,308.24,310.27,307.86,308.29,9546054
2022-11-01,AAPL,302.86,305.53,296.44,302.95,20960910
2022-11-02,AAPL,308.99,309.7,305.59,308.91,44642264
2022-11-03,AAPL,317.43,322.37,315.42,316.81,45739031
2022-11-04,AAPL,309.36,311.93,306.95,308.92,13095994
2022-11-07,AAPL,309.43,317.16,303.67,312.3,31155618
2022-11-08,AAPL,310.88,315.08,308.02,312.9,20615328
2022-11-09,AAPL,323.32,323.67,318.21,321.42,28664941
2022-11-10,AAPL,331.57,334.8,326.36,329.68,44107867
2022-11-11,AAPL,328.76,330.32,326.82,328.02,43096476
2022-11-14,AAPL,341.63,344.31,338.93,341.63,38240271
2022-11-15,AAPL,333.44,338.17,332.82,336.29,15865891
2022-11-16,AAPL,342.37,345.75,340.15,341.12,33913734
2022-11-17,AAPL,347.71,347.79,339.87,344.91,16297297
2022-11-18,AAPL,356.48,361.17,353.76,358.18,20860942
2022-11-21,AAPL,351.26,352.77,351.0,352.39,19141377
2022-11-22,AAPL,356.01,357.22,354.22,355.53,47858302
2022-11-23,AAPL,342.99,345.07,340.49,344.99,6341667
2022-11-24,AAPL,337.67,340.44,336.95,339.56,15820849
2022-11-25,AAPL,336.61,337.72,335.42,335.9,34444483
2022-11-28,AAPL,332.61,336.65,325.25,336.11,6877694
2022-11-29,AAPL,341.88,343.38,340.72,342.94,33453373
2022-11-30,AAPL,349.15,349.65,346.94,348.12,43066816
2022-12-01,AAPL,349.83,354.06,345.8,351.1,13363422
2022-12-02,AAPL,350.94,351.2,350.29,350.82,24298310
2022-12-05,AAPL,350.36,351.55,347.37,348.53,27896571
2022-12-06,AAPL,351.41,361.68,350.48,352.91,23584018
2022-12-07,AAPL,356.43,358.55,354.64,355.76,42103839
2022-12-08,AAPL,366.53,369.73,363.46,364.61,36543208
2022-12-09,AAPL,361.49,363.44,360.81,363.18,31937422
2022-12-12,AAPL,355.21,357.2,354.12,356.7,38999759
2022-12-13,AAPL,349.06,349.67,348.13,349.59,48813162
2022-12-14,AAPL,337.49,340.68,330.29,339.72,22592579
2022-12-15,AAPL,341.78,345.66,339.91,339.99,49154237
2022-12-16,AAPL,338.75,342.3,332.98,338.93,21342137
2022-12-19,AAPL,347.92,350.36,346.23,348.58,32788608
2022-12-20,AAPL,336.45,343.32,333.67,340.4,26130862
2022-12-21,AAPL,343.77,346.68,343.7,346.67,46113878
2022-12-22,AAPL,343.39,344.94,338.77,343.67,11762111
2022-12-23,AAPL,348.31,348.83,346.13,347.13,46511590
2022-12-26,AAPL,340.09,347.81,339.48,340.4,19366421
2022-12-27,AAPL,351.89,352.27,348.89,350.48,40317687
2022-12-28,AAPL,342.39,346.16,335.4,345.8,43210838
2022-12-29,AAPL,347.09,347.13,343.48,344.5,49357901
2022-12-30,AAPL,340.47,341.24,339.01,339.07,43018999
2023-01-02,AAPL,340.24,346.05,338.48,341.2,41124594
2023-01-03,AAPL,347.34,350.93,344.7,348.21,4341144
2023-01-04,AAPL,347.7,352.33,341.91,350.02,19466477
2023-01-05,AAPL,335.52,336.17,334.42,335.66,15605243
2023-01-06,AAPL,328.84,330.92,327.89,329.65,32110426
2023-01-09,AAPL,333.17,335.12,329.64,331.01,9271690
2023-01-10,AAPL,341.69,343.87,338.53,341.57,15159457
2023-01-11,AAPL,329.59,336.3,329.07,332.25,34871086
2023-01-12,AAPL,327.54,333.77,327.48,329.01,37233992
2023-01-13,AAPL,323.32,326.09,322.32,322.64,19490795
2023-01-16,AAPL,319.4,319.98,318.08,319.55,3111905
2023-01-17,AAPL,315.29,318.44,314.44,317.17,49081621
2023-01-18,AAPL,324.75,329.57,319.95,325.67,10408788
2023-01-19,AAPL,334.33,335.01,331.77,333.53,16371453
2023-01-20,AAPL,326.49,327.46,320.83,324.34,40904812
2023-01-23,AAPL,317.73,320.18,315.48,318.23,15694982
2023-01-24,AAPL,328.65,331.88,321.34,325.92,41375884
2023-01-25,AAPL,322.77,326.81,321.18,325.1,6383292
2023-01-26,AAPL,324.43,328.03,319.43,323.13,3731301
2023-01-27,AAPL,315.2,317.49,313.66,314.27,8210999
2023-01-30,AAPL,310.65,314.36,310.51,311.06,16076275
2023-01-31,AAPL,315.79,316.24,310.08,313.2,27193401
2023-02-01,AAPL,309.75,311.18,307.9,310.42,19232030
2023-02-02,AAPL,307.8,310.73,305.24,305.98,3430689
2023-02-03,AAPL,302.12,306.93,299.6,304.66,46041193
2023-02-06,AAPL,292.27,293.77,290.71,293.58,24963371
2023-02-07,AAPL,297.45,302.33,296.27,297.83,40778529
2023-02-08,AAPL,290.41,294.36,287.51,293.21,39902821
2023-02-09,AAPL,295.14,297.45,292.47,294.29,42406942
2023-02-10,AAPL,290.98,296.03,288.24,291.17,23067168
2023-02-13,AAPL,288.85,292.13,285.59,286.99,37719102
2023-02-14,AAPL,279.32,282.14,276.66,279.01,24647460
2023-02-15,AAPL,270.67,274.38,268.1,274.22,35656666
2023-02-16,AAPL,270.26,273.17,269.35,272.46,1046227
2023-02-17,AAPL,275.05,277.2,271.71,276.69,8504080
2023-02-20,AAPL,282.69,285.2,278.41,280.55,48795108
2023-02-21,AAPL,271.42,272.97,269.72,270.25,44972468
2023-02-22,AAPL,267.46,269.51,264.17,268.5,20288140
2023-02-23,AAPL,274.76,277.23,273.75,274.88,5318587
2023-02-24,AAPL,278.57,279.35,274.42,277.98,9109488
2023-02-27,AAPL,282.44,285.73,278.41,279.86,11375547
2023-02-28,AAPL,279.15,282.61,278.63,279.48,33679444
2023-03-01,AAPL,282.8,283.86,282.32,282.91,26851810
2023-03-02,AAPL,280.12,280.99,274.33,279.61,28656412
2023-03-03,AAPL,273.8,277.79,269.23,273.32,48521124
2023-03-06,AAPL,275.67,277.06,271.42,275.4,10409145
2023-03-07,AAPL,283.81,284.52,274.64,281.69,26904173
2023-03-08,AAPL,280.25,284.76,278.71,283.2,10103070
2023-03-09,AAPL,281.45,284.77,276.01,282.62,14560952
2023-03-10,AAPL,272.62,278.25,271.52,271.6,37119488
2023-03-13,AAPL,270.83,273.19,270.2,271.57,1588148
2023-03-14,AAPL,281.14,283.57,280.54,280.63,48650608
2023-03-15,AAPL,294.75,295.04,289.5,294.19,22028325
2023-03-16,AAPL,292.39,292.45,287.37,291.46,38668609
2023-03-17,AAPL,291.31,295.74,290.7,292.3,13858010
2023-03-20,AAPL,289.29,295.7,285.17,289.42,28974445
2023-03-21,AAPL,280.83,283.19,278.54,282.41,5875238
2023-03-22,AAPL,292.75,295.28,287.45,291.58,23326827
2023-03-23,AAPL,301.01,304.09,297.54,301.18,46307447
2023-03-24,AAPL,300.16,301.82,297.86,301.2,27773946
2023-03-27,AAPL,294.88,297.28,291.51,296.71,26222367
2023-03-28,AAPL,296.82,299.01,295.7,296.24,34472600
2023-03-29,AAPL,298.18,298.83,294.12,297.12,38551013
2023-03-30,AAPL,302.63,305.26,301.78,302.99,31551760
2023-03-31,AAPL,299.58,303.03,296.21,300.74,15747349
2023-04-03,AAPL,303.26,309.01,302.82,304.33,31214476
2023-04-04,AAPL,303.54,307.48,303.22,303.92,49248069
2023-04-05,AAPL,301.25,303.62,299.14,301.71,21849777
2023-04-06,AAPL,299.74,299.91,298.15,299.66,41016106
2023-04-07,AAPL,305.09,308.56,303.78,304.96,7551087
2023-04-10,AAPL,306.77,308.49,305.6,306.14,14502772
2023-04-11,AAPL,312.23,315.72,310.39,313.85,37188756
2023-04-12,AAPL,312.01,316.06,308.61,312.99,49164397
2023-04-13,AAPL,323.03,323.23,320.82,321.61,40290168
2023-04-14,AAPL,328.24,330.77,324.65,328.55,38053419
2023-04-17,AAPL,336.36,344.48,335.11,338.96,12188231
